regime,rsi_threshold,dip_multiplier,max_dip_buys_per_week,base_size_pct,smart_final_eq,smart_return_pct,smart_apr_pct,smart_dd_pct,smart_sharpe,smart_trades,smart_2x_buys,smart_weeks_sat,smart_cost_basis,smart_btc,smart_cash_left,dca_final_eq,dca_cost_basis,dca_btc,bh_final_eq,smart_vs_dca_pp,smart_vs_bh_pp,cb_improvement_pct,runtime_s
crash,40,1.5,3,0.005,10057.853117590003,0.5785311759000322,4.794746235420977,4.0093177412949075,0.4039048018357632,45,11,3,6710.8196364155065,0.3760323085285429,7475.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.933793724825906,25.232716841689662,-1.2975417327104855,0.002
crash,40,1.5,3,0.01,10115.706235180005,1.1570623518000422,9.789893039462317,8.005074411015341,0.4717269183079822,45,11,3,6710.8196364155065,0.7520646170570858,4950.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.375465562742085,25.953059742789186,-1.2975417327104855,0.002
crash,40,1.5,3,0.015,10173.559352770011,1.7355935277001189,14.992597870596015,11.987338696223857,0.5408124622340658,45,11,3,6710.819636415506,1.128096925585629,2425.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.8171374006582197,26.673402643888778,-1.2975417327104717,0.002
crash,40,1.5,5,0.005,10054.671154612985,0.5467115461298411,4.5258882069332484,4.527380594112935,0.36490926558322845,45,17,3,6727.091725121554,0.39740724658421295,7325.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.964502174340544,25.19309746528371,-1.54316338164213,0.001
crash,40,1.5,5,0.01,10109.342309225967,1.0934230922596822,9.230391076829058,9.037864560351187,0.4398507408344986,45,17,3,6727.091725121554,0.7948144931684259,4650.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.4368824617713836,25.873820989977258,-1.54316338164213,0.002
crash,40,1.5,5,0.015,10164.013463838954,1.6401346383895454,14.119534165802472,13.531546312339879,0.516629697397859,45,17,3,6727.091725121551,1.1922217397526393,1975.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.9092627492021785,26.55454451467085,-1.5431633816420751,0.001
crash,40,2.0,2,0.005,10061.946260052193,0.619462600521925,5.141485388887346,4.345364592004857,0.40925977548527775,45,8,4,6707.778113069948,0.39482671539770153,7350.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.8942916754418513,25.283681530174107,-1.2516309714741252,0.002
crash,40,2.0,2,0.01,10123.892520104386,1.23892520104385,10.513307003262472,8.673805790004392,0.48179724125133655,45,8,4,6707.778113069948,0.7896534307954031,4700.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.2964614639739644,26.054989119758076,-1.2516309714741252,0.001
crash,40,2.0,2,0.015,10185.83878015658,1.8583878015657973,16.124279024275047,12.985422266262637,0.5558497788988673,45,8,4,6707.778113069946,1.184480146193105,2050.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.6986312525060665,26.826296709342067,-1.2516309714740979,0.002
crash,40,2.0,3,0.005,10060.331624379749,0.6033162437974804,5.004586073109052,4.8275197995755645,0.3802892911044694,45,11,3,6719.787461066846,0.4164298374335389,7200.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.909874181709171,25.263577318111572,-1.4329079980979886,0.002
crash,40,2.0,3,0.01,10120.663248759498,1.206632487594983,10.227441848039565,9.63462504372807,0.46002162098246596,45,11,3,6719.787461066846,0.8328596748670778,4400.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.327626476508615,26.014780695633032,-1.4329079980979886,0.001
crash,40,2.0,3,0.015,10180.994873139249,1.8099487313924856,15.676700049078839,14.421444952460973,0.5418817330332486,45,11,3,6719.787461066844,1.2492895123006171,1600.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.7453787713080482,26.765984073154513,-1.4329079980979613,0.001
crash,40,2.0,5,0.005,10053.96769842571,0.5396769842570981,4.4665318053604075,5.84966682675968,0.32461579938622515,45,17,3,6747.118630486268,0.4591797135448789,6900.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.971291080738492,25.184338565299626,-1.845462711958016,0.002
crash,40,2.0,5,0.01,10107.935396851419,1.0793539685141962,9.107036525468782,11.670513668498064,0.4193226862843605,45,17,3,6747.118630486268,0.9183594270897578,3800.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.4504602745672566,25.85630319000911,-1.845462711958016,0.002
crash,40,2.0,5,0.015,10161.903095277132,1.6190309527713165,13.92730698739646,17.462752986160517,0.5177249008663307,45,17,3,6747.118630486265,1.3775391406346371,700.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.929629468395988,26.528267814718664,-1.8454627119579747,0.001
crash,40,3.0,2,0.005,10068.517909304128,0.6851790930412882,5.700288619897864,5.507542692246408,0.39434404499441345,45,8,4,6713.755023350791,0.45401865117185614,6950.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.8308700829410727,25.36550669508044,-1.3418504009043235,0.001
crash,40,3.0,2,0.01,10137.035818608256,1.3703581860825542,11.683510990052092,10.9861657337648,0.48374965721263635,45,8,4,6713.755023350791,0.9080373023437123,3900.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.1696182789724183,26.218639449570723,-1.3418504009043235,0.002
crash,40,3.0,2,0.015,10205.553727912387,2.0555372791238646,17.961654610180222,16.43609631012654,0.5759808467466164,45,8,4,6713.75502335079,1.3620559535155687,850.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.5083664750037307,27.071772204061073,-1.34185040090431,0.002
crash,40,3.0,3,0.005,10065.288637959238,0.6528863795923767,5.42537130897065,6.470642694153507,0.3561560595065684,45,11,3,6733.351511613718,0.4972248952435307,6650.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.8620350954757456,25.325298270955376,-1.6376527313464375,0.002
crash,40,3.0,3,0.01,10130.577275918478,1.3057727591847756,11.107128767546183,12.902996788689117,0.4607684555908356,45,11,3,6733.351511613718,0.9944497904870614,3300.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.231948304041742,26.13822260132066,-1.6376527313464375,0.002
crash,40,3.0,3,0.015,10195.748232092326,1.957482320923254,17.044649663300792,19.297401127592504,0.5698433891521881,45,11,3,6732.785690404677,1.484378154831675,0.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.6029972345478205,26.949681647839043,-1.6291118524908836,0.002
crash,40,3.0,5,0.005,10052.560786051163,0.5256078605116343,4.3479076595324795,8.489476407476129,0.29345483802670846,45,17,3,6774.434575858408,0.5827246474662108,6050.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.9848688935343426,25.1668207653315,-2.257787623998235,0.002
crash,40,3.0,5,0.01,10105.121572102324,1.0512157210232465,8.860693808807675,16.9169155387139,0.43056013204967236,45,17,3,6774.434575858408,1.1654492949324216,2100.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.4776159001589804,25.82126759007286,-2.257787623998235,0.001
crash,40,3.0,5,0.015,10180.615078060217,1.806150780602156,15.641670866513891,25.28299492893091,0.5955242036065503,33,17,3,6742.793757907165,1.4821749498537156,0.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.749044093027563,26.761255154464394,-1.7801802301888718,0.002
crash,45,1.5,2,0.005,10058.660435426225,0.5866043542622545,4.863056427977441,3.7636799466754884,0.42226485127063057,45,8,4,6704.063161957014,0.36523074751062434,7550.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.926002471692235,25.24276894772093,-1.1955550469543619,0.002
crash,45,1.5,2,0.01,10117.32087085245,1.173208708524509,9.932247179511023,7.515259542967483,0.4866074188843012,45,8,4,6704.063161957014,0.7304614950212487,5100.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.359883056474743,25.973163954851742,-1.1955550469543619,0.002
crash,45,1.5,2,0.015,10175.981306278674,1.7598130627867414,15.21503815682863,11.254797049735995,0.5519679707536919,45,8,4,6704.063161957014,1.095692242531873,2650.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.7937636412572622,26.70355896198251,-1.1955550469543619,0.001
crash,45,1.5,3,0.005,10059.093741792032,0.590937417920312,4.899736204896099,4.0093177412949075,0.40930141653581664,45,12,4,6709.101941648548,0.3798526273955818,7450.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.9218207238985383,25.248164148145946,-1.2716137139635846,0.002
crash,45,1.5,3,0.01,10118.187483584064,1.1818748358406461,10.008718698716024,8.005074411015341,0.47754689773465253,45,12,4,6709.101941648548,0.7597052547911636,4900.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.3515195608873607,25.983954355701776,-1.2716137139635846,0.002
crash,45,1.5,3,0.015,10177.2812253761,1.7728122537610025,15.33458258113518,11.987338696223857,0.5470342679771912,45,12,4,6709.101941648546,1.1395578821867456,2350.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.7812183978761276,26.71974456325763,-1.2716137139635573,0.002
crash,45,1.5,5,0.005,10057.531365744238,0.5753136574423889,4.767532479820735,4.527380594112935,0.3763191823602046,45,20,4,6723.911217994816,0.4087427556516138,7250.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.936898883617267,25.22871063307608,-1.4951547074626486,0.002
crash,45,1.5,5,0.01,10115.062731488479,1.1506273148847779,9.733203683304726,9.037864560351187,0.45243832225766634,45,20,4,6723.911217994816,0.8174855113032276,4500.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.381675880324796,25.945047325562044,-1.4951547074626486,0.002
crash,45,1.5,5,0.015,10172.59409723272,1.7259409723272112,14.904050582173124,13.531546312339879,0.5303382087635025,45,20,4,6723.911217994814,1.2262282669548417,1750.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.826452877032303,26.66138401804805,-1.4951547074626212,0.001
crash,45,2.0,2,0.005,10061.946260052193,0.619462600521925,5.141485388887346,4.345364592004857,0.40925977548527775,45,8,4,6707.778113069948,0.39482671539770153,7350.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.8942916754418513,25.283681530174107,-1.2516309714741252,0.002
crash,45,2.0,2,0.01,10123.892520104386,1.23892520104385,10.513307003262472,8.673805790004392,0.48179724125133655,45,8,4,6707.778113069948,0.7896534307954031,4700.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.2964614639739644,26.054989119758076,-1.2516309714741252,0.001
crash,45,2.0,2,0.015,10185.83878015658,1.8583878015657973,16.124279024275047,12.985422266262637,0.5558497788988673,45,8,4,6707.778113069946,1.184480146193105,2050.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.6986312525060665,26.826296709342067,-1.2516309714740979,0.002
crash,45,2.0,3,0.005,10062.812872783808,0.6281287278380843,5.215026972873216,4.8275197995755645,0.39006331662687643,45,12,4,6716.548703076287,0.42407047516761653,7150.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.8859281798544467,25.294471931024166,-1.384020046925748,0.002
crash,45,2.0,3,0.01,10125.625745567615,1.2562574556761463,10.6670054309415,9.63462504372807,0.4705955886506737,45,12,4,6716.548703076287,0.8481409503352331,4300.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.2797344727991775,26.07656992145817,-1.384020046925748,0.002
crash,45,2.0,3,0.015,10188.438618351427,1.884386183514275,16.36513076440327,14.421444952460973,0.5532071854170008,45,12,4,6716.548703076284,1.2722114255028503,1450.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.673540765743864,26.85866791189224,-1.384020046925707,0.001
crash,45,2.0,5,0.005,10059.68812068822,0.596881206882216,4.950069217295661,5.84966682675968,0.3449352001307889,45,20,4,6740.780466759163,0.4818507316796804,6750.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.9160844992919044,25.25556490088441,-1.7497902845288522,0.002
crash,45,2.0,5,0.01,10119.376241376442,1.1937624137644098,10.113692769368242,11.670513668498064,0.4418103962508313,45,20,4,6740.780466759163,0.9637014633593608,3500.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.3400471116740817,25.9987558611787,-1.7497902845288522,0.002
crash,45,2.0,5,0.015,10179.064362064666,1.7906436206466703,15.49874204180961,17.462752986160517,0.5422488000795249,45,20,4,6740.78046675916,1.4455521950390418,250.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.7640097240562258,26.741946821473018,-1.7497902845288114,0.002
crash,45,3.0,2,0.005,10068.517909304128,0.6851790930412882,5.700288619897864,5.507542692246408,0.39434404499441345,45,8,4,6713.755023350791,0.45401865117185614,6950.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.8308700829410727,25.36550669508044,-1.3418504009043235,0.002
crash,45,3.0,2,0.01,10137.035818608256,1.3703581860825542,11.683510990052092,10.9861657337648,0.48374965721263635,45,8,4,6713.755023350791,0.9080373023437123,3900.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.1696182789724183,26.218639449570723,-1.3418504009043235,0.002
crash,45,3.0,2,0.015,10205.553727912387,2.0555372791238646,17.961654610180222,16.43609631012654,0.5759808467466164,45,8,4,6713.75502335079,1.3620559535155687,850.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.5083664750037307,27.071772204061073,-1.34185040090431,0.002
crash,45,3.0,3,0.005,10070.251134767357,0.7025113476735623,5.848102241384434,6.470642694153507,0.3724923213450212,45,12,4,6727.587289753155,0.512506170711686,6550.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.814143091766297,25.387087496780538,-1.5506437613379978,0.002
crash,45,3.0,3,0.01,10140.502269534714,1.4050226953471467,11.993948677228804,12.902996788689117,0.478563021913106,45,12,4,6727.587289753155,1.025012341423372,3100.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.1361642966228556,26.261801052970934,-1.5506437613379978,0.002
crash,45,3.0,3,0.015,10206.402389393523,2.0640238939352296,18.041316385448212,19.297401127592504,0.5838921155059092,43,12,4,6725.757537380319,1.4859292718263315,0.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-1.50017622312566,27.08233908962989,-1.5230242711132702,0.002
crash,45,3.0,5,0.005,10064.001630576186,0.640016305761848,5.315979461194198,8.489476407476129,0.3261490090745931,45,20,4,6762.737317533978,0.6280666837358139,5750.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.874455730641179,25.30927343650109,-2.081221484916287,0.002
crash,45,3.0,5,0.01,10128.00326115237,1.280032611523696,10.878142893346965,16.9169155387139,0.46708946183023925,45,20,4,6762.737317533978,1.2561333674716277,1500.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.256789574372642,26.10617293241202,-2.081221484916287,0.002
crash,45,3.0,5,0.015,10135.187693387665,1.351876933876639,11.518310882250148,25.28299492893091,0.555405036994057,27,20,4,6773.015939782294,1.4755612697290121,0.0,10361.848374991478,6624.859321979462,1.508560335287824,8031.330287519378,-2.187454143325074,26.1956280037152,-2.2363737945542272,0.002
